,Month,week_number,DayOfWeek,IsWeekend,IsHoliday,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
11827,6,2,6,1,0,1,3,20,1,88,91.36,74
11828,6,2,5,1,0,1,7,0,1,100,130.83,179
11829,6,5,6,1,0,5,2,26,0,94,82.9,70
11830,6,2,5,1,0,1,7,45,1,100,130.83,170
11831,6,1,4,0,0,2,3,41,1,100,153.43,170
11832,6,3,2,0,0,1,6,104,1,100,91.07,134
11833,6,3,3,0,0,1,3,5,0,100,93.95,65
11834,6,4,0,0,0,1,3,52,1,100,91.59,121
11835,6,5,1,0,0,1,2,0,1,96,83.29,99
11836,6,3,3,0,0,1,1,5,0,100,93.95,65
11837,6,1,3,0,0,3,3,1,1,99,103.86,129
11838,6,5,0,0,0,2,7,58,0,95,84.45,174
11839,6,2,1,0,0,1,2,5,0,100,102.87,65
11840,6,2,6,1,0,1,3,58,0,88,91.36,119
11841,6,4,5,1,0,1,3,0,1,100,127.55,129
11842,6,2,3,0,0,1,3,104,1,100,96.16,139
11843,6,4,6,1,0,4,5,64,1,90,84.33,111
11844,6,5,2,0,0,1,2,3,0,100,88.57,70
11845,6,4,5,1,0,2,6,64,3,100,127.55,193
11846,6,4,2,0,0,1,3,0,0,100,93.57,119
11847,6,1,2,0,0,1,3,106,4,92,91.31,94
11848,6,2,2,0,0,3,2,21,1,100,92.36,90
11849,6,4,6,1,0,1,1,58,0,90,84.33,90
11850,6,1,5,1,0,1,2,56,0,100,164.1,155
11851,6,4,5,1,0,1,3,58,1,100,127.55,169
11852,6,3,3,0,0,1,3,0,4,100,93.95,119
11853,6,2,4,0,0,2,0,58,3,100,128.93,159
11854,6,1,5,1,0,1,3,50,0,100,164.1,176
11855,6,3,6,1,0,1,2,64,3,86,84.34,94
11856,6,3,2,0,0,1,3,58,3,100,91.07,119
11857,6,4,4,0,0,1,2,72,1,100,128.01,140
11858,6,5,2,0,0,1,3,41,0,100,88.57,96
11859,6,3,5,1,0,1,3,5,0,100,137.31,65
11860,6,2,2,0,0,1,1,24,0,100,92.36,70
11861,6,3,4,0,0,2,2,58,3,100,152.05,179
11862,6,3,2,0,0,1,3,104,3,100,91.07,106
11863,6,4,4,0,0,4,1,58,3,100,128.01,179
11864,6,3,4,0,0,2,7,50,1,100,152.05,175
11865,6,4,2,0,0,1,6,52,0,100,93.57,107
11866,6,3,2,0,0,2,2,5,0,100,91.07,65
11867,6,2,0,0,0,1,3,1,0,100,86.44,101
11868,6,4,6,1,0,1,3,64,1,90,84.33,86
11869,6,3,4,0,0,1,2,48,3,100,152.05,165
11870,6,4,6,1,0,1,3,28,0,90,84.33,68
11871,6,3,4,0,0,2,2,103,3,100,152.05,85
11872,6,4,2,0,0,1,3,9,3,100,93.57,100
11873,6,5,0,0,0,3,2,9,1,95,84.45,97
11874,6,2,5,1,0,1,0,64,0,100,130.83,135
11875,6,5,6,1,0,5,2,25,0,94,82.9,70
11876,6,3,6,1,0,1,3,9,0,86,84.34,76
11877,6,1,5,1,0,1,3,78,0,100,164.1,142
11878,6,3,0,0,0,1,5,0,0,100,93.27,134
11879,6,4,6,1,0,5,2,25,0,90,84.33,70
11880,6,4,4,0,0,2,5,4,0,100,128.01,70
11881,6,2,6,1,0,5,2,3,0,88,91.36,70
11882,6,3,1,0,0,2,2,61,1,100,91.65,110
11883,6,4,0,0,0,4,2,64,1,100,91.59,82
11884,6,3,4,0,0,1,3,1,1,100,152.05,134
11885,6,1,4,0,0,1,2,0,1,100,153.43,129
11886,6,5,0,0,0,1,0,104,3,95,84.45,119
11887,6,4,6,1,0,2,3,41,1,90,84.33,107
11888,6,2,6,1,0,1,7,20,1,88,91.36,75
11889,6,4,4,0,0,1,3,52,1,100,128.01,152
11890,6,5,3,0,0,1,3,64,0,100,91.59,105
11891,6,5,6,1,0,1,3,28,0,94,82.9,77
11892,6,2,5,1,0,1,6,64,1,100,130.83,130
11893,6,2,0,0,0,1,6,24,0,100,86.44,70
11894,6,2,2,0,0,1,3,32,1,100,92.36,88
11895,6,5,3,0,0,2,3,21,1,100,91.59,92
11896,6,3,6,1,0,1,1,9,1,86,84.34,76
11897,6,2,4,0,0,1,3,58,1,100,128.93,169
11898,6,3,3,0,0,1,3,48,3,100,93.95,107
11899,6,2,0,0,0,3,3,104,1,100,86.44,118
11900,6,5,2,0,0,1,3,58,1,100,88.57,106
11901,6,5,1,0,0,1,7,0,0,96,83.29,105
11902,6,3,5,1,0,6,3,25,0,100,137.31,70
11903,6,2,0,0,0,2,7,48,1,100,86.44,130
11904,6,4,3,0,0,1,2,3,0,100,105.87,70
11905,6,3,4,0,0,2,2,1,1,100,152.05,129
11906,6,2,4,0,0,1,6,64,1,100,128.93,174
11907,6,4,1,0,0,1,2,0,1,100,90.76,159
11908,6,2,5,1,0,1,7,24,0,100,130.83,70
11909,6,1,5,1,0,1,5,103,0,100,164.1,85
11910,6,4,0,0,0,1,1,52,1,100,91.59,121
11911,6,2,4,0,0,1,2,58,3,100,128.93,139
11912,6,2,4,0,0,1,5,0,1,100,128.93,159
11913,6,1,5,1,0,1,6,24,0,100,164.1,70
11914,6,4,0,0,0,1,3,58,0,100,91.59,105
11915,6,4,2,0,0,1,2,28,3,100,93.57,97
11916,6,4,3,0,0,1,3,25,0,100,105.87,70
11917,6,5,6,1,0,2,2,64,3,94,82.9,111
11918,6,1,4,0,0,1,3,48,3,100,153.43,174
11919,6,4,3,0,0,1,2,25,0,100,105.87,70
11920,6,3,4,0,0,1,2,0,1,100,152.05,100
11921,6,4,5,1,0,1,2,106,1,100,127.55,143
11922,6,1,4,0,0,1,2,106,3,100,153.43,179
11923,6,2,4,0,0,1,2,64,1,100,128.93,164
11924,6,3,0,0,0,3,3,21,1,100,93.27,77
11925,6,1,3,0,0,3,3,1,1,99,103.86,129
11926,6,4,4,0,0,2,2,72,1,100,128.01,149
11927,6,4,5,1,0,1,3,0,0,100,127.55,189
11928,6,5,0,0,0,2,3,106,1,95,84.45,91
11929,6,2,1,0,0,1,7,0,1,100,102.87,133
11930,6,3,5,1,0,1,2,58,3,100,137.31,199
11931,6,1,2,0,0,1,2,64,1,92,91.31,108
11932,6,1,4,0,0,1,7,103,1,100,153.43,85
11933,6,4,6,1,0,1,6,0,1,90,84.33,95
11934,6,2,1,0,0,1,7,58,1,100,102.87,133
11935,6,1,2,0,0,1,3,18,1,92,91.31,78
11936,6,1,5,1,0,1,2,18,0,100,164.1,149
11937,6,1,3,0,0,1,3,24,0,99,103.86,70
11938,6,1,4,0,0,1,3,58,0,100,153.43,189
11939,6,1,3,0,0,3,2,0,3,99,103.86,129
11940,6,3,6,1,0,1,2,0,1,86,84.34,99
11941,6,2,6,1,0,1,3,64,1,88,91.36,113
11942,6,1,4,0,0,1,5,0,1,100,153.43,179
11943,6,2,4,0,0,1,3,24,0,100,128.93,70
11944,6,3,2,0,0,1,3,9,3,100,91.07,100
11945,6,3,3,0,0,1,2,5,0,100,93.95,65
11946,6,3,6,1,0,1,3,104,1,86,84.34,104
11947,6,2,6,1,0,5,3,32,0,88,91.36,85
11948,6,4,6,1,0,1,3,9,1,90,84.33,76
11949,6,1,4,0,0,1,2,3,0,100,153.43,70
11950,6,3,2,0,0,1,1,58,3,100,91.07,90
11951,6,4,5,1,0,1,2,43,1,100,127.55,170
11952,6,5,3,0,0,1,3,0,1,100,91.59,112
11953,6,5,0,0,0,1,3,104,1,95,84.45,105
11954,6,3,6,1,0,5,3,21,1,86,84.34,75
11955,6,4,4,0,0,4,3,5,0,100,128.01,65
11956,6,2,5,1,0,1,2,41,3,100,130.83,125
11957,6,5,6,1,0,1,3,20,0,94,82.9,67
11959,6,1,5,1,0,1,6,50,1,100,164.1,176
11960,6,3,5,1,0,1,3,24,0,100,137.31,70
11961,6,5,1,0,0,1,3,58,1,96,83.29,107
11962,6,3,0,0,0,1,3,107,0,100,93.27,95
11963,6,3,0,0,0,4,3,32,0,100,93.27,88
11964,6,2,0,0,0,3,6,1,1,100,86.44,129
11965,6,4,6,1,0,1,0,64,0,90,84.33,94
11966,6,3,4,0,0,1,2,24,0,100,152.05,70
11967,6,2,2,0,0,1,3,24,0,100,92.36,70
11968,6,4,4,0,0,2,3,58,3,100,128.01,169
11969,6,4,3,0,0,1,3,1,1,100,105.87,134
11970,6,4,4,0,0,2,1,58,3,100,128.01,143
11971,6,1,2,0,0,1,3,104,1,92,91.31,119
11972,6,1,2,0,0,1,6,18,1,92,91.31,78
11973,6,2,4,0,0,1,5,58,3,100,128.93,159
11974,6,5,6,1,0,3,3,58,3,94,82.9,91
11975,6,1,3,0,0,3,6,64,1,99,103.86,127
11976,6,3,0,0,0,3,3,21,1,100,93.27,77
11977,6,5,2,0,0,2,3,102,1,100,88.57,94
11978,6,4,4,0,0,2,6,41,3,100,128.01,170
11979,6,2,1,0,0,1,2,20,1,100,102.87,83
11980,6,4,0,0,0,4,3,56,0,100,91.59,90
11981,6,5,3,0,0,1,2,20,1,100,91.59,74
11982,6,1,3,0,0,1,6,24,0,99,103.86,70
11983,6,3,6,1,0,5,3,25,0,86,84.34,70
11984,6,4,5,1,0,1,3,56,1,100,127.55,132
11985,6,5,0,0,0,1,2,32,1,95,84.45,86
11986,6,3,5,1,0,1,2,64,0,100,137.31,174
11987,6,3,3,0,0,1,2,0,1,100,93.95,119
11988,6,2,4,0,0,2,3,64,3,100,128.93,145
11989,6,4,5,1,0,1,3,72,3,100,127.55,159
11990,6,3,6,1,0,5,2,25,0,86,84.34,70
11991,6,4,0,0,0,3,2,0,0,100,91.59,115
11992,6,3,2,0,0,1,3,104,1,100,91.07,119
11993,6,5,6,1,0,1,3,48,3,94,82.9,102
11994,6,4,4,0,0,4,2,24,0,100,128.01,70
11995,6,3,4,0,0,1,6,24,0,100,152.05,70
11996,6,2,3,0,0,3,2,33,3,100,96.16,136
11997,6,5,0,0,0,1,2,68,0,95,84.45,40
11998,6,4,5,1,0,1,6,58,1,100,127.55,179
11999,6,2,4,0,0,1,3,24,0,100,128.93,70
12000,6,2,3,0,0,1,6,58,3,100,96.16,119
12001,6,1,2,0,0,1,2,5,3,92,91.31,65
12002,6,3,4,0,0,1,1,64,1,100,152.05,157
12003,6,3,0,0,0,3,3,58,0,100,93.27,118
12004,6,5,3,0,0,1,3,64,3,100,91.59,113
12005,6,3,0,0,0,1,2,106,0,100,93.27,116
12006,6,5,6,1,0,1,2,0,0,94,82.9,113
12007,6,3,0,0,0,1,3,0,0,100,93.27,119
12008,6,2,4,0,0,2,7,64,3,100,128.93,174
12009,6,3,2,0,0,1,2,0,1,100,91.07,129
12010,6,2,3,0,0,2,2,58,3,100,96.16,129
12011,6,3,1,0,0,1,7,58,1,100,91.65,134
12012,6,4,6,1,0,1,3,104,3,90,84.33,119
12013,6,2,5,1,0,1,6,78,3,100,130.83,134
12014,6,4,1,0,0,3,3,1,1,100,90.76,134
12015,6,5,0,0,0,1,4,0,0,95,84.45,115
12016,6,5,1,0,0,1,7,0,0,96,83.29,122
12017,6,1,2,0,0,1,3,9,3,92,91.31,87
12018,6,2,4,0,0,1,7,33,1,100,128.93,186
12019,6,2,6,1,0,2,5,58,2,88,91.36,115
12020,6,3,1,0,0,1,2,0,1,100,91.65,129
12021,6,3,3,0,0,7,2,25,1,100,93.95,70
12022,6,3,6,1,0,1,3,20,0,86,84.34,58
12024,6,5,3,0,0,4,3,21,1,100,91.59,88
12025,6,4,1,0,0,1,7,24,0,100,90.76,70
12026,6,3,5,1,0,1,2,104,3,100,137.31,189
12027,6,3,6,1,0,1,0,58,1,86,84.34,99
12028,6,3,6,1,0,5,2,3,0,86,84.34,70
12029,6,5,6,1,0,5,3,3,0,94,82.9,70
12030,6,5,1,0,0,1,2,20,1,96,83.29,75
12031,6,4,2,0,0,1,3,0,1,100,93.57,119
12032,6,3,6,1,0,1,5,64,0,86,84.34,94
12033,6,4,2,0,0,1,3,3,0,100,93.57,70
12034,6,4,3,0,0,1,3,1,1,100,105.87,134
12035,6,3,4,0,0,2,2,64,3,100,152.05,193
12036,6,2,6,1,0,1,2,0,1,88,91.36,75
12037,6,3,4,0,0,1,7,74,1,100,152.05,159
12038,6,3,1,0,0,1,2,0,1,100,91.65,129
12039,6,3,5,1,0,1,3,0,0,100,137.31,129
12040,6,2,0,0,0,1,3,20,1,100,86.44,76
12041,6,3,4,0,0,1,1,24,0,100,152.05,70
12042,6,1,5,1,0,1,4,50,0,100,164.1,176
12043,6,1,5,1,0,1,2,41,3,100,164.1,179
12044,6,3,4,0,0,2,2,56,0,100,152.05,135
12045,6,4,4,0,0,2,2,72,0,100,128.01,140
12046,6,3,6,1,0,5,3,14,0,86,84.34,70
12047,6,4,1,0,0,1,5,25,0,100,90.76,70
12048,6,2,6,1,0,4,3,3,0,88,91.36,70
12049,6,1,5,1,0,1,3,0,0,100,164.1,189
12050,6,1,4,0,0,1,3,3,0,100,153.43,70
12051,6,3,1,0,0,1,2,15,0,100,91.65,70
12052,6,4,6,1,0,5,2,69,1,90,84.33,98
12053,6,5,6,1,0,5,2,25,0,94,82.9,70
12054,6,5,2,0,0,2,2,0,0,100,88.57,120
12055,6,3,3,0,0,1,3,20,1,100,93.95,77
12056,6,2,5,1,0,1,2,0,0,100,130.83,159
12057,6,1,4,0,0,2,6,0,1,100,153.43,196
12058,6,1,4,0,0,2,2,64,3,100,153.43,193
12059,6,3,4,0,0,1,2,64,3,100,152.05,193
12060,6,2,2,0,0,1,3,58,1,100,92.36,89
12061,6,4,4,0,0,1,3,58,1,100,128.01,169
12062,6,3,4,0,0,2,3,1,1,100,152.05,139
12063,6,3,5,1,0,1,7,4,0,100,137.31,70
12064,6,2,0,0,0,4,3,25,0,100,86.44,70
12065,6,3,5,1,0,1,3,5,0,100,137.31,65
12066,6,1,5,1,0,4,7,15,0,100,164.1,49
12067,6,4,5,1,0,1,3,24,0,100,127.55,70
12068,6,4,0,0,0,1,7,20,1,100,91.59,88
12069,6,5,1,0,0,1,5,103,0,96,83.29,85
12070,6,2,1,0,0,1,3,41,1,100,102.87,107
12071,6,2,0,0,0,1,2,104,3,100,86.44,129
12072,6,3,6,1,0,2,7,106,0,86,84.34,94
12073,6,2,4,0,0,2,3,1,1,100,128.93,125
12074,6,5,0,0,0,4,2,24,0,95,84.45,70
12075,6,5,1,0,0,1,7,0,0,96,83.29,105
12076,6,1,4,0,0,1,5,50,1,100,153.43,170
12077,6,4,6,1,0,1,3,64,0,90,84.33,111
12078,6,4,0,0,0,1,6,107,3,100,91.59,96
12079,6,1,4,0,0,1,3,50,0,100,153.43,170
12080,6,3,3,0,0,1,2,24,0,100,93.95,70
12081,6,1,4,0,0,1,3,15,0,100,153.43,99
12082,6,5,3,0,0,1,2,10,0,100,91.59,94
12083,6,4,5,1,0,1,3,13,1,100,127.55,135
12084,6,2,0,0,0,2,3,0,1,100,86.44,118
12085,6,1,3,0,0,4,3,41,1,99,103.86,107
12086,6,5,6,1,0,1,7,0,0,94,82.9,118
12087,6,4,3,0,0,1,2,24,4,100,105.87,119
12088,6,2,2,0,0,1,5,103,1,100,92.36,85
12089,6,2,0,0,0,2,5,0,1,100,86.44,100
12090,6,3,1,0,0,2,6,64,0,100,91.65,113
12091,6,4,1,0,0,1,3,78,3,100,90.76,0
12092,6,2,3,0,0,1,2,0,1,100,96.16,139
12093,6,5,0,0,0,1,6,0,3,95,84.45,125
12094,6,4,4,0,0,2,3,41,3,100,128.01,161
12095,6,2,1,0,0,1,2,0,0,100,102.87,128
12096,6,1,2,0,0,1,2,64,1,92,91.31,108
12097,6,2,0,0,0,2,3,78,1,100,86.44,88
12098,6,1,2,0,0,1,3,24,0,92,91.31,70
12099,6,5,3,0,0,1,2,106,3,100,91.59,109
12100,6,1,4,0,0,2,2,49,0,100,153.43,164
12101,6,5,3,0,0,1,3,9,1,100,91.59,94
12102,6,2,4,0,0,1,3,24,0,100,128.93,70
12103,6,5,6,1,0,5,1,3,0,94,82.9,70
12104,6,5,2,0,0,1,3,41,3,100,88.57,95
12105,6,2,5,1,0,1,3,64,0,100,130.83,125
12106,6,5,1,0,0,1,5,103,0,96,83.29,85
12107,6,3,0,0,0,1,6,58,0,100,93.27,129
12108,6,5,3,0,0,1,3,64,0,100,91.59,106
12109,6,4,5,1,0,1,2,9,1,100,127.55,94
12110,6,2,6,1,0,1,1,64,1,88,91.36,94
12111,6,3,0,0,0,2,3,24,0,100,93.27,70
12112,6,5,6,1,0,3,1,64,0,94,82.9,98
12113,6,2,4,0,0,2,2,58,0,100,128.93,139
12114,6,4,0,0,0,1,6,52,1,100,91.59,121
12115,6,4,1,0,0,2,6,0,1,100,90.76,121
12116,6,2,4,0,0,2,3,1,1,100,128.93,125
12117,6,3,5,1,0,1,7,15,0,100,137.31,70
12118,6,1,3,0,0,2,6,50,1,99,103.86,121
12119,6,1,5,1,0,1,0,24,0,100,164.1,70
12120,6,4,0,0,0,1,3,51,1,100,91.59,91
12121,6,3,4,0,0,1,5,24,0,100,152.05,70
12122,6,2,3,0,0,3,3,1,1,100,96.16,125
12123,6,4,3,0,0,1,2,24,0,100,105.87,70
12124,6,4,6,1,0,4,2,25,0,90,84.33,70
12125,6,5,0,0,0,1,0,56,3,95,84.45,90
12126,6,2,1,0,0,1,3,0,1,100,102.87,118
12127,6,4,4,0,0,1,3,64,1,100,128.01,164
12128,6,4,0,0,0,1,3,24,0,100,91.59,70
12129,6,5,6,1,0,1,0,58,0,94,82.9,113
12130,6,1,3,0,0,3,3,104,1,99,103.86,119
12131,6,1,3,0,0,3,3,64,1,99,103.86,113
12132,6,2,2,0,0,1,3,58,1,100,92.36,119
12133,6,2,3,0,0,1,7,64,1,100,96.16,127
12134,6,4,4,0,0,1,3,50,1,100,128.01,152
12135,6,1,3,0,0,2,3,104,3,99,103.86,119
12136,6,3,6,1,0,1,3,64,0,86,84.34,86
12137,6,5,3,0,0,1,7,0,1,100,91.59,127
12138,6,1,3,0,0,3,7,1,1,99,103.86,159
12139,6,2,2,0,0,1,2,0,1,100,92.36,129
12140,6,3,3,0,0,1,2,24,0,100,93.95,70
12141,6,3,1,0,0,1,3,0,4,100,91.65,99
12142,6,1,4,0,0,1,2,0,1,100,153.43,119
12143,6,4,4,0,0,2,1,58,1,100,128.01,169
12144,6,2,2,0,0,1,4,0,1,100,92.36,119
12145,6,1,2,0,0,1,6,58,1,92,91.31,119
12146,6,1,3,0,0,3,7,1,1,99,103.86,159
12147,6,3,1,0,0,2,3,106,0,100,91.65,107
12148,6,2,0,0,0,4,2,5,0,100,86.44,65
12149,6,3,5,1,0,1,2,104,0,100,137.31,159
12150,6,1,4,0,0,2,3,58,3,100,153.43,196
12152,6,3,3,0,0,1,3,56,1,100,93.95,90
12153,6,2,4,0,0,1,2,24,0,100,128.93,70
12154,6,3,3,0,0,2,5,58,1,100,93.95,134
12155,6,2,4,0,0,1,7,106,1,100,128.93,161
12156,6,1,2,0,0,1,2,0,1,92,91.31,83
12157,6,3,3,0,0,1,2,24,0,100,93.95,70
12158,6,3,4,0,0,1,3,24,0,100,152.05,70
12159,6,4,5,1,0,2,2,20,1,100,127.55,92
12160,6,3,1,0,0,3,7,64,1,100,91.65,113
12161,6,4,3,0,0,1,4,0,0,100,105.87,184
12162,6,1,5,1,0,1,1,24,0,100,164.1,70
12163,6,3,3,0,0,1,6,0,1,100,93.95,134
12164,6,3,2,0,0,1,2,0,3,100,91.07,97
12165,6,3,5,1,0,1,3,104,0,100,137.31,204
12167,6,4,4,0,0,2,5,55,1,100,128.01,156
12168,6,3,3,0,0,1,1,55,1,100,93.95,102
12169,6,5,3,0,0,1,2,21,1,100,91.59,79
12170,6,2,5,1,0,1,2,41,1,100,130.83,143
12171,6,3,0,0,0,1,0,0,0,100,93.27,129
12172,6,3,5,1,0,1,0,107,3,100,137.31,143
12173,6,2,5,1,0,1,3,58,0,100,130.83,169
12174,6,4,1,0,0,1,6,43,1,100,90.76,115
12175,6,5,1,0,0,4,3,0,1,96,83.29,90
12176,6,2,6,1,0,1,5,103,1,88,91.36,85
12177,6,3,1,0,0,1,3,5,0,100,91.65,65
12178,6,2,4,0,0,1,3,56,1,100,128.93,116
12179,6,4,4,0,0,1,2,4,0,100,128.01,70
12180,6,3,5,1,0,1,3,58,3,100,137.31,189
12181,6,4,2,0,0,1,6,102,0,100,93.57,127
12182,6,2,6,1,0,1,3,20,0,88,91.36,64
12183,6,4,4,0,0,2,3,5,0,100,128.01,65
12184,6,2,4,0,0,1,3,0,1,100,128.93,129
12185,6,2,4,0,0,1,3,58,3,100,128.93,149
12186,6,5,3,0,0,1,2,10,0,100,91.59,94
12187,6,5,3,0,0,4,5,67,0,100,91.59,100
12188,6,2,4,0,0,1,2,24,0,100,128.93,70
12189,6,4,0,0,0,1,2,24,0,100,91.59,70
12190,6,4,5,1,0,2,3,5,0,100,127.55,65
12191,6,3,0,0,0,1,3,58,3,100,93.27,119
12192,6,4,2,0,0,1,3,15,0,100,93.57,119
12193,6,2,6,1,0,1,2,52,1,88,91.36,116
12194,6,4,1,0,0,2,7,0,1,100,90.76,121
12195,6,3,6,1,0,1,5,64,1,86,84.34,113
12196,6,2,1,0,0,1,3,5,0,100,102.87,65
12197,6,1,4,0,0,1,6,25,1,100,153.43,70
12198,6,5,6,1,0,5,2,25,0,94,82.9,70
12199,6,5,6,1,0,2,3,52,0,94,82.9,107
12200,6,4,6,1,0,1,2,64,1,90,84.33,94
12201,6,2,4,0,0,1,7,55,1,100,128.93,156
12202,6,5,6,1,0,1,7,58,0,94,82.9,103
12203,6,3,5,1,0,1,3,64,0,100,137.31,125
12204,6,2,0,0,0,6,5,64,1,100,86.44,126
12205,6,3,4,0,0,1,3,64,1,100,152.05,203
12206,6,4,0,0,0,1,2,0,1,100,91.59,115
12207,6,5,0,0,0,1,2,72,1,95,84.45,102
12208,6,4,1,0,0,1,3,24,0,100,90.76,70
12209,6,3,2,0,0,1,5,64,1,100,91.07,127
12210,6,3,6,1,0,1,2,0,1,86,84.34,99
12211,6,4,3,0,0,1,3,1,1,100,105.87,134
12212,6,1,5,1,0,1,2,56,1,100,164.1,160
12213,6,2,6,1,0,1,2,0,1,88,91.36,129
12214,6,2,2,0,0,1,7,0,1,100,92.36,134
12215,6,4,0,0,0,1,3,24,0,100,91.59,70
12216,6,2,1,0,0,1,3,5,0,100,102.87,65
12217,6,2,0,0,0,4,2,3,0,100,86.44,70
12218,6,3,5,1,0,1,3,24,0,100,137.31,70
12219,6,2,0,0,0,1,3,1,0,100,86.44,101
12220,6,1,4,0,0,1,3,58,3,100,153.43,189
12221,6,2,5,1,0,1,7,106,1,100,130.83,143
12222,6,4,1,0,0,8,3,3,0,100,90.76,70
12223,6,3,6,1,0,1,6,72,1,86,84.34,105
12224,6,1,4,0,0,1,5,24,0,100,153.43,70
12225,6,2,6,1,0,5,5,26,0,88,91.36,70
12226,6,5,3,0,0,1,3,64,3,100,91.59,108
12227,6,2,4,0,0,1,2,103,1,100,128.93,85
12228,6,2,2,0,0,1,3,58,1,100,92.36,129
12229,6,5,2,0,0,1,1,4,0,100,88.57,70
12230,6,4,6,1,0,5,2,25,0,90,84.33,70
12231,6,3,2,0,0,1,2,5,0,100,91.07,65
12232,6,5,2,0,0,1,7,64,0,100,88.57,118
12233,6,2,5,1,0,1,2,1,1,100,130.83,115
12234,6,3,2,0,0,1,3,64,3,100,91.07,113
12235,6,4,1,0,0,1,3,3,0,100,90.76,70
12236,6,1,2,0,0,1,3,24,0,92,91.31,70
12237,6,2,0,0,0,3,1,1,1,100,86.44,129
12238,6,5,3,0,0,1,2,25,0,100,91.59,70
12239,6,5,2,0,0,1,2,68,1,100,88.57,40
12240,6,2,6,1,0,5,2,25,0,88,91.36,70
12241,6,2,6,1,0,1,3,0,1,88,91.36,99
12242,6,2,1,0,0,1,3,0,3,100,102.87,118
12243,6,2,5,1,0,1,2,0,0,100,130.83,159
12244,6,1,4,0,0,1,3,0,1,100,153.43,129
12245,6,5,0,0,0,1,3,58,0,95,84.45,105
12246,6,4,1,0,0,5,7,0,3,100,90.76,134
12247,6,2,1,0,0,1,3,0,0,100,102.87,118
12248,6,2,5,1,0,2,2,20,1,100,130.83,89
12249,6,2,5,1,0,1,3,68,0,100,130.83,50
12251,6,2,4,0,0,1,5,58,3,100,128.93,159
12252,6,4,5,1,0,1,3,0,1,100,127.55,129
12253,6,5,3,0,0,1,3,3,0,100,91.59,70
12254,6,1,2,0,0,1,3,42,1,92,91.31,88
12255,6,2,6,1,0,1,5,0,1,88,91.36,115
12256,6,5,3,0,0,5,3,0,1,100,91.59,112
12257,6,4,3,0,0,1,7,58,1,100,105.87,119
12258,6,2,3,0,0,1,1,55,1,100,96.16,102
12259,6,2,2,0,0,1,7,21,1,100,92.36,87
12260,6,3,0,0,0,1,3,20,1,100,93.27,77
12261,6,4,3,0,0,1,6,1,1,100,105.87,134
12262,6,2,3,0,0,1,3,24,0,100,96.16,70
12263,6,4,6,1,0,5,5,26,0,90,84.33,70
12264,6,2,1,0,0,1,1,58,3,100,102.87,118
12265,6,3,1,0,0,1,2,0,4,100,91.65,129
12266,6,2,1,0,0,1,5,0,1,100,102.87,133
12267,6,3,1,0,0,4,5,24,0,100,91.65,70
12268,6,3,5,1,0,1,5,49,1,100,137.31,172
12269,6,3,5,1,0,1,6,56,1,100,137.31,172
12270,6,4,4,0,0,1,0,0,1,100,128.01,199
12271,6,3,6,1,0,1,6,0,0,86,84.34,90
12272,6,3,2,0,0,4,2,78,3,100,91.07,97
12273,6,5,3,0,0,2,5,64,1,100,91.59,117
12274,6,1,3,0,0,4,2,64,0,99,103.86,123
12275,6,2,3,0,0,3,3,1,1,100,96.16,125
12276,6,2,4,0,0,1,5,24,0,100,128.93,70
12277,6,4,4,0,0,2,2,64,1,100,128.01,193
12278,6,3,5,1,0,1,3,9,0,100,137.31,112
12279,6,3,0,0,0,4,3,0,0,100,93.27,119
12280,6,5,0,0,0,1,2,55,1,95,84.45,110
12281,6,3,2,0,0,1,5,106,3,100,91.07,121
12282,6,4,4,0,0,2,6,72,1,100,128.01,158
12283,6,1,2,0,0,1,2,0,4,92,91.31,114
12284,6,2,2,0,0,2,7,64,1,100,92.36,127
12285,6,5,2,0,0,1,2,0,1,100,88.57,115
12286,6,2,1,0,0,1,3,41,1,100,102.87,102
12287,6,5,3,0,0,3,3,64,3,100,91.59,107
12288,6,2,5,1,0,1,2,50,0,100,130.83,143
12289,6,5,3,0,0,2,5,0,1,100,91.59,127
12290,6,2,6,1,0,1,3,64,3,88,91.36,113
12291,6,3,0,0,0,1,1,104,0,100,93.27,119
12292,6,3,4,0,0,1,1,24,0,100,152.05,70
12293,6,4,6,1,0,1,7,20,0,90,84.33,68
12294,6,1,5,1,0,1,3,41,0,100,164.1,170
12295,6,1,3,0,0,1,3,0,1,99,103.86,119
12296,6,4,4,0,0,2,7,58,1,100,128.01,189
12297,6,5,0,0,0,1,0,0,0,95,84.45,115
12298,6,3,0,0,0,2,2,21,1,100,93.27,84
12299,6,2,6,1,0,1,3,50,0,88,91.36,117
12300,6,2,5,1,0,1,2,15,0,100,130.83,99
12301,6,1,3,0,0,1,2,58,3,99,103.86,129
12302,6,3,4,0,0,1,6,58,1,100,152.05,199
12303,6,4,1,0,0,1,3,58,1,100,90.76,106
12304,6,3,4,0,0,2,3,58,0,100,152.05,189
12305,6,5,2,0,0,1,3,20,3,100,88.57,72
12306,6,3,1,0,0,1,2,41,3,100,91.65,116
12307,6,2,0,0,0,1,2,58,1,100,86.44,128
12308,6,3,6,1,0,1,3,25,0,86,84.34,70
12309,6,3,3,0,0,2,2,77,1,100,93.95,97
12310,6,3,3,0,0,3,2,55,1,100,93.95,110
12311,6,3,5,1,0,2,6,15,0,100,137.31,49
